30934-海外游戏运营资深经理（深圳）,深圳,"负责求生类产品的在中东地区游戏内活动设计和商业化体系设计，如活跃向活动策划、商城设计、道具定价策略等相关工作；
30934-海外游戏数据运营资深经理,深圳,"1、  识别提炼海外发行业务需求，思考与构建海外游戏数据分析体系和认知标准，助力业务决策；
2、  横向分析研究海内外游戏运营数据状况，推动沉淀数据资源库，建立发行体系下的共性数据驱动作战能力。
3、  驱动专项资源，推动解决海外游戏发行体系下运营数据相关的疑难杂症。","1、三年以上游戏运营数据相关工作经验，有发行体系数据能力构建或海外游戏经验者优先；
2、热爱游戏，对数据敏感度高，有横向团队统筹协作经验者优先；"
22851-腾讯视频纪录片频道内容运营编辑（北京）,北京,"1负责纪录片项目的内容运营，为不同的项目定制化整体运营方案，并产出相应的策划创意；
2需要充分了解用户心理，了解内容，并最大限度的去挖掘腾讯内部各个渠道，实现效果最大化的推广方式；
3负责沟通项目相关各方，包括但不限于节目制品方、平台相关的其他部门等，促成项目推广的达成。","1全日制统招本科及以上学历；
2热爱纪录片，判断力强，统筹能力强；
3熟悉网络视频行业，2年以上在电视台、视频网站、节目制作公司担任纪实类节目编导的工作经验优先；
4能够把握一档节目的策划运营，有一定的同类项目经验，有项目统筹能力跟良好的沟通能力；
5工作吃苦耐劳，责任心强，善于沟通，具备团队合作精神；
6具备一定的数据分析能力，有基本的图像处理技术跟视频剪辑技术优先；"
29925-腾讯视频电视剧整合营销项目经理,北京,负责电视剧（版权剧+自制剧）的整合营销方案制定、策划和执行。,"有较为丰富影视剧整合营销推广经验，有市场创新思维；
较好的项目管理能力，有大项目管理经验者优先；
学习能力强，较好的语言表达能力和沟通能力，抗压性强，具有团队合作精神；
熟悉影视剧行业，有相关经验优先"
33370-仿真模拟系统-高级Web前端交互开发工程师,北京,负责仿真系统的前端交互开发和维护；,"本科及以上学历，3年以上前端工作经验；
熟练使用HTML、CSS等技术，进行复杂页面的架构和布局；
熟练使用Javascript，掌握面向对象编程思想，具有良好的代码风格；
熟练使用Vue或React前端框架，了解其工作原理；
熟悉计算机图形学，有WEBGL/Three.js等开发经验更佳；"
33370-车联网云平台后台开发工程师（北京）,北京,"独立负责中大型项目的系统分析、设计，并主导完成详细设计和编码，确保项目的进度和质量；
主导技术难题攻关，持续提升核心系统的高处理性能；
负责团队的Code Review，确保相关代码的有效性和正确性，并通过Code Review提供相关性能以及稳定性的建议；
理解业务，识别需求，参与架构、系统、分析设计等多领域项目的相关技术的实践、应用和研发。","计算机、通信、信息相关专业本科以上学历，3年以上服务器端研发经验，有过大中型项目的核心模块架构和开发经验；
编程基本功扎实，熟悉常用数据结构和算法，擅长Java/Go编程语言，能编写高质量简洁清晰的代码；
熟悉TCP/IP、HTTP协议相关知识，熟悉Unix/Linux环境和系统编程，深入掌握服务器编程模型；
熟悉MySQL数据库及主流NoSQL数据库；
有较好的逻辑思维能力，较强的抽象、概括、总结能力；
有较好的沟通交流能力，善于主动思考和行动，乐于解决具有挑战性的问题，对待技术有强烈兴趣；
热爱技术，工作认真、严谨，具备较强的学习能力和责任心，能自我激励，善于沟通与团队协作；
有车辆网、出行经验的优先。"
33370-车联网云平台项目经理（北京）,北京,"负责出行和车联网To B项目管理工作，合理规划，并制定项目计划，负责项目实施执行全过程，对项目范围、进度、成本、交付质量负责； 
负责相关项目进度管理和资源协调，确保项目团队各干系人协同工作，达到项目目标，负责整理反馈交付和客户沟通过程中的需求，对行业客户的交付和服务流程进行持续优化，并编写项目所涉及阶段报告及项目验收报告等文档； 
与销售部门、产品部门，服务支撑部门等相关部门对接项目服务需求，评估工作量，制定服务计划并推动需求落地；
定期组织相关团队总结和梳理项目进展和问题，协调资源、推动项目顺利进行，对项目过程中的问题进行有效地跟踪和管理；
持续积累和提升交付能力，包含交付流程优化、产品与方案的可交付性提升、人员培养与储备等。","本科及以上学历，计算机、通信或相关专业优先；
5年以上工作经验，3年以上项目管理经验，有PMP证书、信息产业部系统集成项目经理证书、其他相关技术认证证书（CCNP、RHCE、MSCE、ITIL等）者优先； 
具有出行或者车辆网等车厂现场实施交付经验，有To B业务经验，对成本管理及人力管理有优秀的项目经验； 
能够独立承担项目，解决项目过程中出现的问题；
有强烈的责任心和时间观念，能够根据项目实际情况制定、推进、分解计划，善于协调各方资源，共同完成目标； 
熟知质量管理体系，具备多供应商情况下的质量管理及项目落地管理； 
具有大局观，能有效的控制项目目标的达成； 
具有丰富的与人沟通、交流和组织能力，出色的团队合作精神。"
22989-办公协同产品策划,深圳,"主要负责办公会议场景的产品策划工作；
1、竞品分析及行业分析，了解市场趋势，做出产品方向迭代规划；
2、对会议产品需求进行分析、调研、产品文档编写； 
3、协调和推动研发团队完成产品开发、上线及上线后持续数据和功能运营； 
4、与行业应用、销售团队等周边部门紧密沟通配合，共同促进产品的优化和推广，为运营和行业解决方案拓展提供支持。","1、 本科学历以上，3年以上互联网公司或IT公司的工作经验，熟悉业内会议相关产品；
2、 学习能力、执行能力强，能独立完成需求落地到上线运营的全流程；
3、有产品设计和商业化包装能力，具备产品理解力，具备较强的团队协作和沟通能力，思维活跃，学习能力、抗压能力强；
4、有会议协作相关Saas、PaaS产品类产品设计经验者优先。  通过腾讯云技术认证或同等资格认证的优先录取。"
25924-互娱游戏网站运维工程师（上海）,上海,"负责服务器的维护、优化、调试；
负责对大规模服务器的监控部署；
负责网络游戏业务的部署、新版本的发布、服务端的变更；
负责监控网络游戏业务的运行状况，及时处理游戏运行中出现的故障，保障网络游戏服务的正常提供；
负责网络游戏业务的设备预算和带宽预算的申请和滚动；
分析业务发展的趋势，并提前准备所需设备和带宽资源；
负责与游戏运营项目组的日常沟通交流，接受并处理项目组提出的运维需求。","本科以上学历，计算机类或相关专业；
5年以上互联网行业经验、6年以上的服务器维护经验；
精通Linux、Windows的系统管理，对系统性能有一定的认识；
熟悉Apache、Iptables、Nginx、Mysql、Squid、Ftp、Php的基本配置和维护；
熟悉mysql、sqlserver等数据库应用；
精通shell、perl、python至少一门脚本语言；
熟悉负载均衡、双机热备；
对服务器硬件知识有一定的了解；
有大型网站维护经验者优先；
有较强的抗压能力、沟通能力、推动能力和较好的服务意识。"
25924-运营开发工程师（上海）,上海,"负责游戏官方网站建设的各类应用的开发、运营；
负责在线活动、营销系统的开发、运营；
负责营销相关平台的开发。","本科以上学历，计算机软件或相关专业；
2年及以上开发工作经验；
熟悉PHP或者GOLang；
软件知识结构全面，基础扎实，精通常用数据结构与算法；
熟悉linux、UNIX等操作系统，了解Shell，能熟练使用Unix类系统下的PHP或GO编程；
熟悉MYSQL或其他大型数据库，能够快速根据需求完成高性能数据库设计，熟悉面向对象的开发方法，有网络系统的开发经验； 
熟悉HTML/JS等技术，具有互联网Web业务开发经验；
高度的责任心、良好的沟通技巧和团队合作精神，正直进取，有上进心，热爱开发事业。"
29302-服务采购商务岗,深圳总部,"• 负责相关产品和品类采购策略的制订及实施；
• 负责相关产品及品类的采购运作管理，包括但不限于需求理解、供应商开发及选择、供应资源有效管理、商务谈判、成本控制、交付管理、组织验收等
• 支持业务部门的采购需求；
• 收集、分析市场及行业相关信息，为采购决策提供依据。","• 认同腾讯企业文化理念，正直、进取、尽责； 
• 本科或以上学历，管理、传媒、经济或其他相关专业，市场营销及内容类产品运营工作背景者优先；
• 五年以上工作经验，对采购理念和采购过程管理具有清晰的认知和深刻的理解；拥有二年以上营销/设计采购、招标相关类管理经验；
• 熟悉采购运作及管理，具有独立管理重大采购项目的经验，具有较深厚的采购专业知识； 
• 具备良好的组织协调和沟通能力、学习能力和团队合作精神强，具有敬业精神，具备较强的分析问题和解决问题的能力； 
• 了解IP及新文创行业现状及发展，熟悉市场营销相关行业知识和行业运作特点；
• 具有良好的英语听说读写能力，英语可作为工作语言；同时有日语听说读写能力的优先；
• 具备良好的文档撰写能力。计算机操作能力强，熟练使用MS OFFICE办公软件和 ERP 等软件的熟练使用。"
25924-产品运营经理（深圳）,深圳总部,"1、与游戏运营及研发合作，进行游戏内数据精细化运营解决方案的推进与落地。
2、基于数据能力，分析解决方案的运营效果，并能独立提出优化方案，实施落地。
3、具备基础项目运营能力，熟悉相关产品技术流程，确保合作的顺利推进及技术环节的优质落地。
4、与多方合作团队保持良好关系维系。","1、本科以上学历，逻辑清晰，沟通良好者优先。
2、热爱游戏，熟悉主流网络游戏产品，并有丰富游戏体验者优先。
3、具备2年及以上互联网从业经验，熟悉游戏运营者优先。
4、具备一定的技术背景，理工科背景优先。对游戏研发或技术工作流程熟悉者优先。
5、具备数据分析能力，了解数据挖掘及大数据运营者优先。
6、认真负责，有大局观，学习能力强，具备钻研精神，抗压性强。"
25666-腾讯云华北区域销售(北京、雄安、天津、山西、河北）,北京,"负责腾讯云在华北区域（北京、华北、西北、东北）的销售工作，包括目标客户的开发与维护及跟进，达成制定的KPI指标； 
定期拜访目标客户并了解需求积极跟进，制定合理方案，负责方案提示、谈判和有效实施； 
维护跟进现有客户的商务关系，在现有基础上拓展客户业务需求。","全日制本科以上学历，通信、计算机相关技术或市场营销等相关专业； 
拥有云计算业务渠道、企业建站行业工作经验的优先考虑； 
有丰富的当地人脉资源，善于人际关系经营，具备良好的谈判和洞察力的优先考虑； 
有独立开拓、跟踪并完成项目经验和能力； 
能够适应高强度的工作压力、频繁出差，具有强烈的目标导向和销售的狼性。  通过腾讯云技术认证或同等资格认证的优先录取。"
21882-医生端运营推广高级经理(北京）,北京,"1.负责中国医师之家平台医生的运营推广，拉动医生注册并成为会员；
2.负责与各医师专科分会、各省医师分会、医疗机构联动合作，了解协会和分会需求，调研医师对服务的需求，并制定运营推广计划，拉动医生注册；
3.负责拓展行业资源，组织线上线下活动，提升医师在中国医师之家的活跃；
4.负责相关的BD工作及客情关系维护。","1.医疗行业运营或市场推广背景，工作经验5年以上；
2.在知名药企从事区域市场营销工作者优先考虑；
3.有较强的行业人脉资源，了解医生诉求、机构诉求；
4.有开拓精神，良好的沟通技巧，适应出差。"
27092-商业化数据挖掘算法工程师（深圳）,深圳,"负责提供合适的推荐算法模型；
负责研究业内领先的技术，结合腾讯各个业务平台的数据，根据应用中心和社交渠道这两个场景给出具体的实验数据，并且评估结果；
负责根据不同的算法模型，上报业务需要的统计数据，协助各种算法的实施；
研究已有算法的瓶颈，提出合理的改进措施和解决方案。","计算机、应用数学、人工智能、模式识别、统计、自控等专业的硕士或者博士优先；
2年以上相关工作经验；
熟悉Hadoop生态圈，熟练使用hive、impala、spark、flink等大数据处理计算框架；
较高的数据敏感性，有游戏、广告业务、实验系统分析经验者优先；
有数据仓库搭建、优化经验者优先；有画像体系建设优化经验者优先；
具备良好的分析解决问题能力，能独立承担任务和有系统进度把控能力；
责任心强，良好的对外沟通和团队协作能力，主动，好学；"
PCG14-腾讯态客机器人生态产品经理（深圳）,深圳,"（1）根据市场趋势和热点，策划和定义智能AI硬件产品；
（2）与设计、开发、市场等团队协作达成体验目标和产品交付及生命周期管理；
（3）负责腾讯内部和外部IP形象的机器人合作产品的策划和产品体验及交付管理；
（4）负责机器人生态应用产品策划和实施交付，包含但不限于酒店、金融、教育、服务等领域；
（5）拓展和管理机器人生态应用产品合作伙伴，深入挖掘潜在需求，形成机器人生态平台产品和创新形态解决方案框架系列；
（6）分析同行业竞品解决方案及产品，推动产品及解决方案的持续更新和优化。","（1）本科及以上学历，5年以上工作经验；
（2）智能硬件产品、生态应用合作或互联网开放平台等相关领域工作经验；
（3）对大数据、人工智能等前沿技术有深刻认识，具有较强逻辑思维能力、问题分析和创新解决能力；
（4）熟悉产品设计与开发流程，善于分析客户需求背后的本质，具备优秀的项目管理能力，能保证项目的高效执行；
（5）有很强的抗压力及自驱力和责任心，学习能力强，适应性强、具备良好的文档和PPT策划和撰写能力，良好跨部门沟通和语言表达能力；
（6）加分项： 有toB行业咨询/售前工作经验；对多领域传统行业有深刻的理解；智能家居和生活服务等相关经验；能适应频繁短期出差，具有快速切换工作场景的能力。"
27092-商务合作拓展经理（深圳）,深圳总部,"1，负责应用宝&天天快报商业化客户合作，对客户覆盖&预算锁定负责 
2，负责各行业整体合作规划，跟进及维护客户合作关系，提供内外部合作支持，保障客户合作满意度 
3，负责收集移动互联网行业市场信息，分析竞品市场动态，提供有效解决方案 
4，预判市场变化，及时制定合作政策，高效执行抓住市场机遇","1、本科及以上学历，2年以上移动互联网行业从业经验，业绩突出者优先；
2、具备较强的业务合作意识，了解移动互联网商业化合作模式，能独立开拓商务合作项目； 
3、很强的耐性、毅力及抗压能力，能在大的压力下工作学习，自我管理及驱动性强；
4、善于与客户建立良好关系，有较强的客户沟通能力、说服能力及客户谈判技巧； 
5、具备市场敏锐度和积极乐观向上的心态以及团队作战精神"
TEG02-运营质量工程师（深圳）,深圳总部,"建立移动用户网络质量的评价体系，优化手机移动用户访问数据中心的端对端网络体验；
联合运营商对移动无线端的基站、空口资源、核心网等进行调优，满足业务不同等级保障需求；
进行5G相关新技术研究和业务探索，联合业务优化5G网络中的用户体验；
制定移动网络的前瞻性资源布局，指导业务有效使用移动网络。","硕士以上学历，无线通信、卫星通信、电子技术应用相关专业毕业，3年以上移动通信/互联网/互联网相关行业工作经验； 
具有全面的无线移动通讯专业基础理论知识和专业技术知识，了解TCP/IP、OSPF、BGP、ISIS、MPLS-TE等协议，熟悉全球主流运营商有线和无线网络结构；
了解虚拟化、云计算、分布式计算、边缘计算等技术，精通网络及系统编程和开发，有项目开发经验的优先；
具备规划的视野和思路，熟悉互联网的发展，看到未来关注的重点；
具有良好的分析、研究和解决问题能力，及一定项目管理能力；
良好的团队协作能力、熟练的英语写作和阅读、沟通能力。"
ZL-商业分析经理（TEG）,深圳总部,"Develop a deep understanding of specific internet products/services in terms of consumers' needs,attitudes and use patterns and market/competitive activities;
Provide strategic analyses and recommendations over a broad range of management issues at corporate and business group level;
Facilitate execution of key initiatives across business groups and functions;
Analyze emerging business models and internet innovations to help top management identify new growth areas in cloud, IOT, 5G,etc;
As part of the corporate strategy team,develop annual corporate business plan and budget.","High level of integrity,dedication and motivation,and great passion for the Internet industry;
Strong focus on user experience and strong conviction of user value;
Strong problem solving skills and acute business sense that enable good business judgment;
A get-doer who is down to earth, hardworking and disciplined;
Effective communication and people skills;
Good understanding of China specifics; 
International exposure is a plus,MBA degree with a prestigious school is a plus for the director level and above;
Fluency in English and Chinese."
ZL-Investment & Business Analysis Manager,深圳总部,"Assist and, in some cases, lead the investment process to help Tencent gain exposure to the most compelling fintech/blockchain opportunities globally. 
Be involved in every step of the investment process, from origination/sourcing, to evaluation, proposal/presentation, negotiation, and execution.  
Liase across the company internally, especially where investment targets have synergies with or implications with regards to existing business groups.","High level of integrity, dedication and motivation
Passionate about Internet and long-term investing globally in fintech and blockchain.
Bachelor/Master degree from top schools in Computer Science major; with MBA degree a plus;
Over 4 years working experience in PE/VC, IB, consulting firm or related industry, with 1-2 years of actual experience as a software developer a strong plus.
Excellent communication and interpersonal skills.
Strong analytical skills, problem solving skills. 
Fluency in English and Chinese"
TEG02-Web前端开发工程师,深圳总部,"负责海量网络规划及自动化建设平台的web端开发工作；
负责海量网络运营支撑系统的web端开发工作
负责上述存量系统的运营支撑工作。","计算机相关专业本科及以上学历，两年以上Web相关开发工作经验；
精通Javascript语言，熟练HTML5/CSS/Ajax等web前端技术，能熟练实现良好的页面结构和布局；
熟悉一种以上主流前端框架库，如vue、angular等；
熟悉前端工程化，能够使用webpack、gulp、requireJS 等模块化、工程化工具；
追求优雅的代码风格、程序架构，有大型Web开发经验优先。"
29912-增长后台开发工程师,深圳总部,"1、负责以用户增长为导向的短视频项目产品研发； 
2、和产品、数据团队配合,深度参与短视频产品需求讨论，功能定义等，强数据驱动以推动用户增长；
3、负责高质量的技术设计和编码，设计良好的代码结构，不断迭代重构；
4、进行技术预研，将新技术落地到产品，进行技术分享；""","1、3年以上后台开发工作经验；
2、熟悉Unix/Linux操作系统，精通C++开发语言，熟悉面向对象开发方法；
3、精通TCP/IP协议相关知识，精通网络编程，精通HTTP等网络应用协议，精通多线程多进程开发；
4、熟悉MYSQL或其他大型数据库，有NoSQL数据库应用经验；
5、熟悉Shell/Python等脚本语言；具备大容量、高性能复杂系统的设计和架构能力；
6、具备推荐系统+算法模型在线预测经验者优先考虑；
7、良好的数据思维，重数据驱动，有数据分析背景优先，掌握SQL/Tableau/R/Python等尤佳；
8、熟悉增长黑客(Growth Hacking)，或对此有强烈兴趣者优先；
9、有能力经验做全栈尤佳；"""
29912-后台架构工程师,深圳,"负责微视后台推荐系统架构服务的开发、优化、维护等；
负责微视后台推荐系统逻辑。","2年以上后台开发工作经验；
熟悉Unix/Linux操作系统，精通C++开发语言，熟悉面向对象开发方法；
精通TCP/IP协议相关知识，精通网络编程，精通HTTP等网络应用协议，精通多线程多进程开发；
熟悉MYSQL或其他大型数据库，有NoSQL数据库应用经验；
熟悉Shell/Python等脚本语言；
具备大容量、高性能复杂系统的设计和架构能力；
具备推荐系统+算法模型在线预测经验者优先考虑；"
24012-影视视觉美术师（上海）,上海,"负责影视游戏中的美术设计；
负责游戏插图，海报、宣传KV、视觉创意的设计；
配合其他岗位同事完善游戏最终表现效果；
负责外包资源的跟进与修改。","3年以上影视或游戏美术行业相关工作经验；
美术功底扎实，设计能力优秀，真人及写实题材设计能力佳；
有优秀的审美能力（偏欧美审美），视野广阔，用户理解能力强； 
擅长写实类美术风格,有现代战争类美术工作经验者优先;
有成熟个人作品（影视、游戏海报、宣传视觉物料、概念视觉设计、视频创作等）；
具有良好的沟通能力与团队合作精神，责任心强；
有丰富的美术行业资源，有良好的管理和与外部供应商合作的能力。"
27092-应用宝游戏产品经理（深圳）,深圳,"1.负责腾讯移动平台游戏策略制定优化，包括但不限于分发流量策略、收入策略，与公司内部业务联动，驱动游戏分发及收入持续增长；
2.负责对应用宝游戏数据分析，结合平台及游戏产品特性，进行产品功能策划，落地开发实现、运营等事宜；
3.负责应用宝及公司内部业务平台的游戏创新玩法的探索与能力搭建，包括但不限于激励视频、游戏媒体等。","任职要求：
1年以上产品策划相关工作经验；  
扎实的数据分析经验，能够通过数据分析分析定位并解决复杂问题； 
优秀的项目协调管理能力及沟通能力，能够有效处理合作执行中出现的问题。"
25927-高级平台产品经理（深圳）,深圳,"参与平台型产品的设计工作；
负责与合作部门、用户收集产品需求，确定业务解决方案；
负责对外调研，研究商业模式、落实产品实现；
制定产品原型，编写相关的需求文档，不断优化产品，提升产品服务效率和质量、营收。","3年以上互联网商业平台工作经验；
有成功的toB商业化平台策划和运营经验；
熟悉app出海的内容和流程，熟悉手游发行模式；
有较强的沟通能力、逻辑思维和需求分析能力，以及产品设计相关工具的应用能力和解决方案制定能力；
熟悉互联网项目研发流程，理解敏捷开发，熟悉持续集成以及测试流程、发布流程等，有海外项目相关工作经验者最佳。"
18302-国际IP新手游-UE4引擎开发工程师,深圳总部,"定制开发移动端的高级渲染效果；
从引擎底层及美术资源层面出发，优化游戏运行性能及内存开销；
配合并支持内部团队，针对需求定制增改UE4引擎底层功能，及相关工具。","本科及以上学历，3年以上游戏从业经验；
3年以上C++开发经验，2年3D游戏引擎应用开发经验，熟悉UE4引擎更佳；
熟悉下列中一项或几项：图形渲染、物理引擎、AI、动画、引擎底层基础（例如内存管理等等）。
能够无障碍阅读英文文献, 能够使用英语进行简单的技术沟通."
21557-视频编解码专家（北京/深圳/美国）,北京,"1、负责H264、HEVC的编码算法深度调优；
2、跟进业界前沿编码协议（如H266/AV1等）的进展及研究。","1、熟悉视频编解码底层算法及标准，如H.264/HEVC(H.265)等；
2、有simd汇编优化，GPU加速开发经验者优先；
3、精通ffmpeg，x264，x265等开源框架，有移动硬件加速开发能力；
4、扎实的数学、数据结构基础，优秀的英文阅读能力；
5、沟通交流能力强，工作积极主动，良好的团队协作能力。"
GY0-JOOX海外音乐后台开发(深圳),深圳总部,"JOOX海外音乐项目后台开发，涉及的工作范围：
1. 数据管理、数据分析平台：包含曲库、音乐内容等的数据录入和数据管理；各运营活动的管理平台；大数据分析，音乐属性分析，曲库内容趋势分析等；
2. 配置、A/B test 平台：A/B test的管理和用户行为跟踪；
3. 音频处理相关：目前在开发中的音频指纹服务；","1. 具有良好的产品需求沟通能力，主动性强。
2. 使用编程语言包含但不限于：C/C++、python、go。
3. 掌握网络编程技能：TCP/IP、socket编程、服务器模型；掌握使用数据库mysql、mongodb。
4. 基本数据结构和算法；
5. 熟悉开发项目管理和流程，使用git进行代码管理。"
21557-音视频专项技术测试工程师(深圳),深圳,"1. 负责音视频质量专项技术测试，包括用例设计评审，制定测试方案并评估风险、缺陷跟踪和质量分析等；
2. 推动建设自动化测试体系，同时引入业界测试方案，协助团队提升测试的质量和效率；
3. 能独立执行项目测试，包括性能、稳定性、兼容性，音质，画质，网络策略等方面；
4. 在项目中保持与产品经理、开发的积极有效沟通，快速推动问题解决；
5. 结合项目特征，挖掘业务相关的各种专项测试需求；","1. 计算机相关专业本科以上学历；
2. 3年以上系统测试或专项测试经验，精通软件测试理论和方法；
3. 具备一定的自动化测试经验，对质量体系、流程、测试风险把握，测试范畴的定义有很好的理解和应用；
4. 具备音视频底层相关技术测试经验者优先；
5. 熟练掌握至少一种脚本编程语言者优先，包括但不限于Python、Shell等；
6. 具备一定的网络基础知识者优先；
7. 有丰富的手机端产品测试经验者优先；
8. 熟悉以下全部或部分领域者优先：时延、卡顿、CPU、内存、稳定性、流畅度 、网络流量、音质、画质等等；
9. 熟悉音视频方面专项分析工具者优先；
10. 具备良好的沟通能力、抗压能力和团队合作意识；"
GY0-腾讯云海外商务拓展（深圳）,深圳总部,"本科及以上学历，毕业后有IT项目开发集成经验者优先；
5年以上相关工作经验，对传统IT有深刻的认识，对互联网+有一定的了解，熟悉云计算、大数据分析和移动互联网，对新技术、新商业模式有激情；
有较强的分析能力和创新精神，有行业经验者优先；
有较强的沟通协调能力，具备良好的团队合作精神，执行能力强，勇于承担高强度的工作压力；","负责腾讯云计算在“互联网+”领域的商务工作；
负责大客户关系管理、合作伙伴关系管理和区域市场维护；
聚焦在互联网/视频/金融/电商等特定领域，制定并推动区域/行业/重点客户的市场拓展计划的执行，以达成公司制定的任务目标和KPI考核目标；
整合公司内部资源，提供最佳互联网+行业解决方案;
英语可以作为工作语言"
GY0-高级交互设计师（深圳）,深圳总部,"负责腾讯海外产品的UX工作，包括toC toB业务方向，负责从概念、原形到落地的设计过程；
参与产品需求规划及制定过程，提出设计方向及目标并推动执行落地；
实地参与海外市场及用户研究，挖掘市场方向洞察用户痛点，并提出创意解决方案；
参与设计前瞻性的研究并关注设计流行趋势，并能及时提炼形成方案应用到项目中；","本科及以上学历，视觉传达、工业设计、人机交互等专业；
5年以上互联网产品交互设计经验，有视觉基础能力优先；
熟悉互联网产品交互设计相关流程，包括需求分析、用户研究、原型设计等；
对交互理论有较深的理解，对产品敏感，能够在复杂的约束条件下找到平衡或者创新的方法;
较强的沟通能力，积极并富有创造力，善于团队协作；"
