30934-海外游戏运营资深经理（深圳）,深圳,"负责求生类产品的在中东地区游戏内活动设计和商业化体系设计，如活跃向活动策划、商城设计、道具定价策略等相关工作；
25667-腾讯云服务合作伙伴高级运营经理（深圳）,深圳总部,"负责腾讯云服务合作伙伴的引入、培养、管理、发展等全生命周期的管理，并优化相关流程规范与标准，促进服务合作伙伴生态持续健康发展，支撑腾讯云的业务发展；
负责腾讯云服务产品化制定、服务标准定价、服务采购流程、服务供应商绩效评估、结算付款等流程的设计、执行与监管；
对腾讯云服务分包项目（私有云、公有云的实施、运维、客服等）进行管理，确保项目进度、质量、成本、客户满意度符合项目和部门的要求。","全日制本科及以上学历，至少5年IT背景或互联网、软件开发、集成项目工作经验，3年以上大型传统企业、政府机关等的项目交付管理、采购等经验；
熟悉服务采购与供应商管理、熟悉项目管理全流程和方法论，具有良好的技术能力和客户服务意识，较强团队管理能力和组织协调能力，能够独立承担项目，解决项目过程中出现的问题；
熟知质量管理体系，具备多供应商、多合作伙伴的情况下的项目交付管理经验；
熟悉云计算、电子政务或者传统行业业务者优先；
有PMP证书、工信部信息系统项目管理师证书优先；
有技术服务流程运营与质量运营或财务管理经验者优先；
良好的沟通、交流和组织能力、出色的团队合作精神，具有大局观，有效控制目标达成；
有激情、意志坚韧，工作细致，负责，较高的抗压能力。  通过腾讯云技术认证或同等资格认证的优先录取。"
25667-腾讯云高级数据分析师（深圳）,深圳总部,"基于对业务深入全面的了解抽象业务核心逻辑，梳理和设计数据指标体系，建立数据分析模型，输出符合业务需求的数据分析框架和分析报告，辅助业务决策；
研究行业趋势和竞品信息，分析用户诉求的变化趋势，通过多维度的分析诊断业务问题，发现风险，挖掘机会点，为业务提供优化建议；
将数据分析思路和框架沉淀为数据产品解决方案，策划数据产品并推动落地，提升各团队的数据化和智能化程度。","本科及以上学历，数学、统计、计算机专业优先；
3年以上数据分析和数据体系建设相关工作经验，有知名咨询公司、云计算或知名To B企业相关工作经验优先；
精通Excel，掌握Python、R、SAS、SPSS等任一数据分析工具，熟悉SQL脚本编写，有海量数据分析处理经验及大数据分析计算平台的开发经验，熟悉Hadoop/MapReduce者优先；
具有深厚的统计学知识，懂财务相关知识的优先；
逻辑思维清晰，善于思考，具备较强的问题解决能力；
对数据敏感，擅长分析总结，能通过数据分析独立给出优化建议；
沟通能力强，抗压能力强，积极主动。
  通过腾讯云技术认证或同等资格认证的优先录取。"
22989-腾讯云高级Web前端研发工程师,深圳,"1.负责腾讯云视频产品前端架构与业务开发；
2.负责官网控制台、运营支撑系统、运营工具、web产品开发等；
3.负责新功能或特性开发、对已有代码重构、性能优化、安全加固，提升用户体验；","1.大学本科以上学历； 编程基本功扎实，熟练掌握 JavaScript ，熟悉常用前端框架（如 jQuery, React ,Vue等）； 
2.熟悉 CSS(3), HTML(5), Ajax 等相关技术，熟悉图表组件，例如eCharts等；
3.具备一定跨浏览器开发经验； 
4.具备良好的算法和数据结构相关知识，具备较强的模型抽象能力； 
5.了解 HTTP 协议，能定位常见的 HTTP 协议相关故障； 
6.了解基本的 Web 开发安全知识原理和防御； 
7.对业界动态有自己的见解，爱学习爱分享，善沟通； 
8.了解WebRTC优先。 通过腾讯云技术认证或同等资格认证的优先录取。"
29912-数据分析-增长,深圳总部,"""1、负责在以用户增长为导向的短视频产品中，推进数据分析工作，规划搭建数据指标体系和分析体系，以强数据导向推动短视频的增长目标；
2、拆解用户增长、留存、拉新、转化、ARPU 提升等细分目标，和产品、工程、算法团队配合,深度参与短视频产品需求讨论，功能定义等，制定数据需求和策略，安排优先级；
3、深入理解业务，围绕数据分析搭建完善的数据服务，驱动业务的发展；
4、分析用户行为、趋势以及大量AB测试小流量实验结果数据，充分利用机器学习对多维数据（PV,UV,时长等）关联分析；""","""1、本科及以上学历，计算机、统计、数学、通信等理工类相关专业；
2、熟悉数据库、数据仓库，有海量数据处理经验，熟练使用mysql和hsql
3、有扎实的编程能力和坚实的工程能力，熟悉python，hadoop, hive，spark等；
4、精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力 ； 
5、熟悉机器学习、数据挖掘、数据分析、分布式计算至少某一方面，有较深的理论研究和实践经验优先； 
6、对数据敏感，善于从数据中发现疑点，具有推荐系统、社交、社区、短视频等相关工作经验优先；
7、熟悉增长黑客(Growth Hacking)，或对此有强烈兴趣者优先；"""
WXG08-微信搜一搜平台产品经理（广州）,广州,"主要参与微信搜一搜的内容与服务的接入平台的整体产品设计，规则制定及行业运营
需搜一搜全局出发，充分结合C端和B端的需求，打造富有竞争力的内容及服务搜索生态
制定行之有效的行业合作及运营策略并推动执行","要求3年以上相关工作经验
对搜索行业有足够的熟悉程度和热忱，基本功扎实；
要求至少2年以上的平台产品工作经验，尤其是与搜索直接相关的平台产品工作经验；
对至少一个重点垂直领域有深刻理解和实操经验，并能举一反三地进行经验总结和提炼，进而横向拓展；
有较完整的平台思维和B端思维，能敏锐找到C端和B端需求之间的结合点和平衡点；
有极强的跨团队沟通能力，开放，乐于合作，有同理心，抗压能力强。"
WXG08-微信搜一搜产品运营及营销产品经理（广州）,广州,负责为微信搜一搜制定完整的产品运营及营销策略，通过品牌推广，产品运营和活动运营等多种方式，推广搜一搜品牌，构建用户认知，进而达到用户增长的目的。,"要求3以上相关工作经验；
对搜索行业有足够的熟悉程度和热忱，基本功扎实；
有丰富的产品运营和市场营销经验，有成型的品牌营销学及用户消费心理学等知识框架更佳；
善于观察和分析，能透过现象看本质；
敢于创新，能突破现有框架思考问题；
有极强的跨团队沟通能力，有同理心，抗压能力强。"
22086-腾讯体育高级后台开发工程师（北京）,北京,"1、负责腾讯体育后台技术研发
2、参与项目架构设计、评审、技术攻坚和优化工作","1、计算机相关专业本科以上学历，三年以上开发工作经验；
2、精通C/C++，PHP和GO任意一种语言，熟悉Linux/Unix平台开发，至少熟悉一种脚本语言
3、精通TCP/IP与HTTP等网络协议相关知识，精通网络编程和多线程/多进程开发;
4、熟悉Mysql数据库开发，熟悉NoSQL，如memcache/redis；
5、具有海量数据处理，大规模分布式系统设计和开发经验者优先； 
6、精通Go语言开发者优先；
7、对RPC和微服务框架有深入了解和研究者优先；软件知识结构全面，基本功扎实。良好合作能力，善于沟通"
PCG10-Windows开发工程师（成都）,成都,"负责QQ浏览器Windows平台软件设计与开发工作；
持续优化QQ浏览器Windows版本,提高Windows版本的性能与质量；","本科以上学历，计算机相关专业，2年以上Windows平台开发经验；
熟悉C++ 、STL，能够主动跟进C++的语言特性演化并应用在项目中；
深入理解Windows基本原理，擅长UI、多线程、多进程、COM相关开发；
具备良好的调试能力，能够利用调试器处理疑难问题；
有DUI相关经验者优先；
具备良好的沟通表达能力，自驱力强，具备良好的团队合作精神；"
28481-肿瘤业务高级产品经理（深圳）,深圳总部,"参考各肿瘤临床指南，摘取关键词，并与实际病例对照，负责肿瘤全流程产品知识库建设
支持智能分诊、肿瘤全流程管理、健康卡，以及将来的其他产品","医学临床专业
有丰富的肿瘤领域经验和知识库建设经验"
30624-腾讯广告消电房产家居广告策划经理（北京）,北京,"辅助行业销售，运用腾讯各产品为客户制定网络营销解决方案；
综合分析客户产品、竞争对手、网络媒体选择方面的趋势、不断洞察和挖掘客户需求；
充分了解腾讯商业化产品资源，协助广告产品商业化开发及优化；
综合研究分析互联网趋势和行业趋势，完成行业营销解决方案。","具备数据分析、内容营销、产品商业化经验者优先；
具备较强的沟通及表达能力，能够快速理解客户的行业及产品特征，提出适合的互联网行销策略；
较强的广告策划、执行、控制能力，对营销及策划工作有浓厚兴趣；
性格开朗，思维敏捷，具备良好的应变能力；
有较强的学习能力，喜欢不断追求新知和卓越，富有开拓精神"
30361-WEB前端工程师(北京),北京,"负责文档项目前端开发以及H5的开发；
参与QQ核心业务和技术产品的原型设计和实现；
钻研各种前沿技术和创新交互，增强用户体验、开拓前端能力边界。","三年以上前端开发经验，对一到多个专项技术领域有较深入研究;
精通HTML5、CSS3、JavaScript等技术；精通前端性能优化技术；
熟悉React前端开发框架；
爱学习，动手能力强，能不断优化提升产品体验或拓展技术视野。"
22989-Senior Product Manager-MBA (Full-time),深圳,"• Define product strategy, develop business plans and create high-quality roadmaps for specific product areas; 
• Work closely with engineering teams, design and manage programs in an agile environment to bring products to market; 
• Manage the entire product development life cycle with multiple stakeholders, identifying client demands and solving key issues; 
• Launch and improve products while driving business growth; 
• Maintain relationships with major clients and manage implementation strategy and technology adoption; 
• Monitor and incorporate qualitative and quantitative customer and market feedbacks to create and implement new features and updates.","• MBA degree, bachelor degree majoring in Computer Science, Software Engineering and other Information Technology field is a big plus; 
• Analytical and data-driven, able to identify values from large data sets, and present concise findings; 
• Strong business acumen and ability to assess customer’s potential needs and identify market opportunities; 
• Ability to articulate complex technical issues to a wide range of audiences; 
• Over 5 years of work experience in one of the below fields is desired: Finance, Internet, Education, Automobile, Industries, Healthcare, Security and Retail, etc; 
• Fluent in English and Mandarin"
15605-游戏策划（深圳）,深圳,"负责FPS游戏的设计；
负责射击游戏的场景/关卡/战场设计；
负责设计游戏的角色，武器和技能设计。","资深FPS游戏策划，专精于武器以及技能设计；
或者专精于枪械手感调试机械性能设定；
或者专精于关卡地图设计的游戏设计师；
不限中外，有过主机游戏大厂工作经验的为佳。"
29316-KM-产品运营经理,深圳,"负责KM平台和乐问平台日常运营工作，承担活跃度、健康度等关键KPI；
负责KM的内容运营与用户运营，结合产品特性，制定运营策略和方案；
负责各项运营计划的制定和实施，以及相关运营活动的策划设计、实施和总结；","本科及以上学历，2年互联网从业经验，有社交产品运营经验者优先；
能够及时关注行业动态，了解行业最新资讯，并引发对自己产品的思考；
具备良好的用户感知，理解用户心智模型，从用户角度策划各项运营活动；
学习能力强，思维活跃，逻辑严谨，有主动思考的意识；
对数据敏感，有熟练的数据分析能力；
执行力强，结果导向，团队合作能力强"
25667-腾讯云服务合作支持经理（深圳）,深圳,"进驻一线项目组，宣导最新的合作政策与规则，助力项目合作的顺利开展；
推动总集商与分包商的谈判并进行必要的监督，保证合规性和价格的合理性；
协调解决项目中与合作伙伴相关问题与风险，推动项目往前走；
协助合作伙伴的商机与腾讯云内部对接，并拉通内部资源，助力项目商机运作落地与交付；
对服务合作伙伴的引入、培养、管理、发展等全生命周期的管理提供一线实践经验总结和反馈，持续优化合作规则与流程。","全日制本科及以上学历，至少5年互联网、软件开发、集成项目工作经验，3年以上大型企业、政府机关等IT类的项目交付管理、销售管理、合作管理、采购管理等经验；
2年以上复杂项目的合作伙伴管理（代理类、开发类、服务类）实战经验；
出色的商务谈判、合作谈判能力，较强的风险意识、应变能力；
具有较强的组织管理、协调沟通能力，能高效管理内部外部多组织多部门干系人的需求；
熟悉云计算、电子政务或者传统IT行业业务者优先，有PMP证书、工信部信息系统项目管理师证书优先；
有激情、意志坚韧，工作细致，负责，较高的抗压能力。"
TEG15-系统运维工程师(深圳),深圳,"负责腾讯计费平台的搭建和维护工作，包括：
负责腾讯出海游戏的计费模块建设、监管、维护等运维工作；
快速迭代实现产品需求，制定运维方案，按运维规范部署实施，及时解决运维环境系统故障；
确保计费系统安全性，健壮性，稳定性。","计算机相关专业本科以上学历，3年以上大型系统运维经验，熟悉运维规范；
精通linux操作系统，熟悉MySQL，至少掌握python/shell其中一种编程语言, 熟悉Linux脚本类处理工具(awk，sed等)；
掌握分布式的集群系统的设计并有相关维护经验，熟悉HTTP/DNS/TCP等网络协议；
思维逻辑清晰，能快速学习业务逻辑，有较好的问题分析及总结能力，善于主动发掘并优化工作中出现的问题； 
责任感强，有良好的服务意识与团队合作意识，抗压能力强。"
CSIG02-泛政府行业高级商业分析师（深圳）,深圳总部,"负责IT、教育、医疗、地产园区、文旅等行业分析，包括市场规模、产业链分析，潜在客户分析等；
竞争分析：竞品分析、竞争对手策略分析、核心成功要素分析；
客户洞见：客户现状分析、客户需求及痛点梳理 ；
合作谈判，确保战略目标达成。","本科或以上学历，计算机科学/通信工程/电子工程类专业背景；
有较强 的商业敏感度和逻辑分析能力，对数据的商业敏感；
熟悉基本的财务知识和财务分析工具；
具备较强的沟通能力和人际关系能力；
对互联网及云计算有热情，熟悉云产品者优先，有泛政府行业（教育、医疗、地产、文旅等）/IT行业/云计算行业战略规划、咨询工作经验者优先；
具有自主网站、移动应用开发经验者优先，英文流利者优先。  通过腾讯云技术认证或同等资格认证的优先录取。"
CSIG02-腾讯云教育行业方案架构师（深圳/北京）,深圳总部,"熟悉教育行业业务，并能对在线教育平台业务架构组成进行需求分析，同时能针对云计算产品规划出云解决方案，针对云上架构进行优化设计；
从网络、服务器、数据中心等不同层面设计传统企业上云的服务架构，提供IaaS/SaaS/PaaS/DaaS不同层级的解决方案；
确保重点项目的拆解和落地，推进项目实施以及解决方案可复制，推动跨部门合作，推动架构和产品优化；
了解行业技术发展变革方向，能针对云服务特点在行业解决方案上有前瞻性布局。","本科或以上学历，有5年以上服务端开发、运维经验，熟悉Java/Scala/Python/PHP/C/C++至少一种开发语言以及对应开发框架，熟悉高并发处理机制，有海量业务的架构、研发、运维、优化经验；
有成功的传统企业系统的大型应用经验，有面向客户沟通交流、调研需求、宣讲架构的能力，物联网经验优先；
熟悉Hadoop、Mysql、PostgreSQL、NoSQL、Oracle、Teradata、DB2等数据库中至少一种数据中心建设方案，可以进行产品的独立部署、高可用架构和性能优化，熟悉开源社区解决方案。
熟悉网络架构、虚拟化、分布式存储，深入理解IT基础设施领域，如服务器、网络设备的技术和架构，有IT交付经验优先；
具备团队合作经验，学习能力强，抗压能力强；
具备良好的文档能力，善于总结沟通，清晰表达技术观点和架构意图，能熟练的编写技术文档；
有一定的项目管理经验，能进行需求管理、期望管理、团队协作管理，有和ISV管理合作经验优先；
有PMP认证优先。  通过腾讯云技术认证或同等资格认证的优先录取。"
CSIG02-腾讯云高校产品经理（深圳）,深圳总部,"负责腾讯高校教育产品的功能策划、交互设计，产品优化；
负责用户反馈和数据分析、提炼用户需求、协调开发人员推动项目整体进展；
负责产品相关竞赛的策划和执行；
协助完成教育相关解决方案的包装，并制定产品市场策略；
协助制定高校教育产品的战略目标和方向。","本科及以上学历，3年以上产品经理工作经验；
熟练使用Axure、Word、Excel、PPT等工具；
优秀的问题分析、解决和逻辑思维能力，能够根据有限或不确定信息做出产品决策；
沟通表达、学习新知识、执行力、解决问题能力强；
有高校竞赛策划经验和教育行业相关产品经验者优先。  通过腾讯云技术认证或同等资格认证的优先录取。"
CSIG02-腾讯云行业方案架构师（北京/上海/深圳/成都）,深圳总部,"支持教育、建筑、医疗和文旅行业业务售前咨询，完成客户需求收集、引导和可行性分析；
根据客户需求独立完成产品解决方案、实施方案的设计和撰写；
支持汇总行业和客户需求信息，协同行业产品团队推进产品解决方案的迭代演进；
支持对区域商务和渠道合作伙伴培训赋能。","本科或以上学历，8年及以上售前顾问工作经验；
具备良好的需求抽取能力，客户痛点分析能力；
具备优秀学习能力，能够快速完成对于新行业的切入和分析；
具备优秀的沟通能力和良好的亲和力以及跨团队协作能力；
具备强烈的主动精神和推进能力；
熟悉toB，toG招投标运作模式；
具备教育、建筑、医疗和文旅等行业背景者优先，能接受不定期出差支持项目。  通过腾讯云技术认证或同等资格认证的优先录取。"
CSIG02-腾讯云教育行业方案架构师（成都）,成都,"了解教育行业的诉求和特性，并能针对教育行业客户需求定制、整理腾讯云解决方案，积极推动方案的实施与交付；
配合产品、研发推进老产品迭代更新，推出并推广新产品；
沉淀教育行业业务，联合客户和合作伙伴推动教育业务云生态建设。","计算机相关专业毕业，5年以上工作经验；
精通信息系统、大数据平台等系统架构，有丰富的教育行业架构经验； 
对云计算、大数据、AI和业务场景有清晰的认知和洞察，能够理解客户的业务需求和痛点，并运用技术帮助客户解决问题； 
对计算机网络、计算机系统、互联网系统架构具有良好的理解；
具备优秀的文档能力，良好的沟通表达能力，思维缜密；
积极主动，有很强的责任心，执行力强，团队协作能力强。
具有互联网相关研发、运维背景优先。  通过腾讯云技术认证或同等资格认证的优先录取。"
18435-高级web开发工程师,深圳,"负责金融类业务运营系统架构设计、Web代码及后台服务程序研发； 
负责运营支持系统的建设和研发工作，确保相关系统稳定可靠运行； 
参与系统的需求分析、评审、运营及业务运维。","本科以上学历，计算机或相关专业；3年以上相关工作经验； 
精通JAVA，基础扎实,有一定的架构能力和良好代码规范； 
熟悉linux/unix系统与开发环境，具备一定架构部署运维优化能力；
熟悉mysql以及SQL语言，具备手写SQL、SQL性能优化能力；
熟练掌握HTML5、css、Js、ajax、jquery、VUE等前端技术，具备一定的前端工程化能力；
责任感强、有较强的逻辑思维能力、沟通能力和抗压能力； 
有.net架构设计经验者优先；
有微服务、领域驱动实践经验者优先；
有高性能大容量服务系统设计开发经验者优先。"
S2-CSIG风险管理经理(北京）,北京,"1、负责对公司业务单位内部控制进行全面分析，评估并提供建议 
2、对供应商的提供的数据进行把关，排除其中可能存在的风险点
3、与业务部门配合，协助维护地图产品安全，防范竞争对手、境外等风险
4、跟进内部审计项目中待改进项，检测并定期汇报改善情况 
5、与业务单元的管理层沟通,汇报风险管理情况
6、进行风险管理及内控宣导和培训","1、至少5年内控或风险管理相关工作经验，具备丰富的内控风险管理计等专业经验 
2、具备一定的IT知识与业务敏感性，能对业务流程中的关键风险点做出把握并能提出有效的可落地的建议措施，并推动实施 
3、有良好的项目管理能力，能够独立完成项目计划、实施、工作底稿及报告材料整理及汇报等工作 
4、具备良好的沟通协调能力，团队合作能力 拥有职业敏锐度，能对业务流程中的关键风险点做出把握并能提出有效的可落地的建议措施，并推动实施 
5、熟悉互联网行业，有地图从业经验优先 
6、需要到深圳出差"
31677-腾讯地图用户研究员（北京）,北京,"-您将负责腾讯系地图类产品的用户研究工作
-针对体验层面开展用户测试，挖掘体验改进点，推动体验优化，成为用户体验质量的重要把关人;
-挖掘用户的特点、行为模式、体验及情感需求，对场景进入深入分析，为产品和设计创新进行方向探索;
-根据业务现状，分析用户行为和后台数据，开展用户满意度分析，为产品等相关部门提供有价值的数据洞察和分析报告。","-本科及以上学历，有工业工程、人机交互、工程心理学等相关背景;
-有地图、旅行、O2O类产品的相关研究经验者优先
-有2年以上日常驾车经验者优先;
-熟练运用各种定性及定量方法;
-拥有对产品最终体验质量高度的责任心与ownership意识。"
31677-腾讯地图位置服务视觉设计师（北京）,北京,"-腾讯位置服务大数据平台、位置服务众包 app 的视觉风格设定与方案输出；
-负责前期视觉用户研究、设计流行趋势分析；
-发掘和思考产设计方向和用户需求；
-驱动设计方案在项目中的完美落地；
-参与设计流程和设计规范的制定，保障规范的有效执行；
-参与团队的专业化建设和知识传播。","-5 年以上互联网行业设计工作经验，并有成功案例；
-有较强的自驱力和学习能力，能独立主导设计项目；
-态度积极，具有良好的沟通能力和优秀的自我管理能力， 具有良好的应变能力与抗压能力；
-具备良好的逻辑思维能力，善于分析用户行为与场景的关系，能沉淀相应设计方法；
-丰富的视觉设计系统性知识及美学理论基础，能够完美运用视觉要素，系统考虑视觉的统一性；
-对设计趋势及用户体验趋势有敏锐的洞察力，具有较强的设计技巧；
-熟练运用各类设计相关软件，建模能力、动效能力强者优先。"
23671-短视频运营leader,北京,短视频运营相关的工作,相关行业经验
TEG15-腾讯计费PHP开发工程师（深圳）,深圳,"负责公司计费商户平台的开发建设，包括但不限于米大师官网，计费开放平台，营销平台，Q币销售平台，配置中心等系统。
 负责计费中台的开发及维护工作；
 参与计费架构优化、安全加固等相关工作。

关于我们：计费主要产品(米大师)。米大师主要为客户提供一站式计费解决方案，聚合国内外主流支付渠道，提供对账结算、付费拉动、付费分析、立体监控等多维度服务，覆盖多类型，多场景，多终端，具备领先行业水平的高支付转化率和高可用性，多级商户管理与分润。","岗位要求 熟悉Linux操作系统，掌握apache/nginx服务器管理；
熟练掌握OOP编程和常见设计模式，有良好的编程习惯； 
3年以上以PHP为主的大中型互联网产品架构/开发/维护等经验；
 熟悉PHP主流的MVC框架，实际项目中有使用过CodeIgniter/Laravel/Yii/ThinkPHP/CakePHP/Symfony中的一种或多种； 
具备javascript、html、css等前端开发能力，熟悉jQuery、bootstrap、vue.js、react.js、Element-UI等常用框架； 
具备高度的责任心、良好的沟通技巧和团队合作精神、抗压精神。"
TEG15-腾讯支付产品高级产品经理（深圳）,深圳,"负责腾讯计费产品的市场分析、产品竞争力和策略分析； 
根据市场需要，拟定产品发展规划、产品设计、实施路线图； 
跨部门合作确保产品从设计、开发到上线的如期完成；
策划计费产品营销方案并组织、开展，确保达成产品的市场目标。

关于我们：计费主要产品(米大师)。米大师主要为客户提供一站式计费解决方案，聚合国内外主流支付渠道，提供对账结算、付费拉动、付费分析、立体监控等多维度服务，覆盖多类型，多场景，多终端，具备领先行业水平的高支付转化率和高可用性，多级商户管理与分润。","本科及以上学历；
至少具备3年以上产品策划工作经验，互联网产品优先；
具备良好的沟通能力，善于挖掘客户需求；具备良好的团队协作能力和合作精神；
有大型互联网产品的策划、运营的经验，有良好的产品思维。"
31112-腾讯视频游戏中心后台开发工程师（北京）,北京,"负责视频游戏后台主站及活动自动化运营系统开发；
与产品、技术一起探讨、设计、实现新功能和迭代开发。","全日制统招本科毕业，3年以上工作经验； 
后台开发能力扎实，精通linux底层c/c++开发，熟练应用go，
熟悉数据结构，计算体系结构，操作系统内核原理，TCP协议栈等；
熟悉 Mysql及Nosql 数据库（Memcached、Redis 等）；
热爱技术，具备快速学习能力，做事情严谨踏实，有合作精神。"
30620-腾讯广告微信广告排序算法研究员（深圳）,深圳,"微信广告流量作为腾讯社交广告的重要组成部分，正在高速成长，也为腾讯的广告业务增长做出了重要贡献。我们需要从策略上，进行更有效的广告分发的同时，兼顾广告平台的生态，平衡广告主，平台以及用户体验的诉求，我们一起，做些改变。
主要涉及以下工作内容：
1、负责微信广告流量精排策略设计和实现；
2、负责微信广告合约广告策略设计和实现。","1、3年以上后台开发或者策略算法经验；
2、良好的数据结构和算法基础；
3、良好的语言基础，至少熟悉一门开发语言（java/C++）和一门脚本语言；
4、良好的沟通能力和快速学习能力；
5、有推荐或者广告等推荐系统经验者优先；
6、有机器学习、NLP经验者优先。"
28601-微信支付行业后台开发工程师,深圳,"帮助微信支付有机结合教培行业，成为教培生态中必不可少的组成部分；
方法包括但不限于：
打造更容易推广的教培行业B端收款工具和C端运营产品；
打造更受年轻用户群体欢迎的C端营销产品。","希望即将加入的你：
专业：计算机/网络知识扎实、代码能力扎实、逻辑清晰、有技术追求；
靠谱：凡事有交代，件件有着落，事事有回音，有主动思考并付诸行动，取得一定结果的经历；
责任：代码精益求精，设计仔细推敲，关注系统指标；
热情：对事业充满热情，费尽心思使用更有效的技术来不断超越目标；
精进：不满足于当下，愿意投入精力和时间不断学习成长；
和其他团队相比，在微信支付做事有什么不一样的地方？
业务连接B端商户与C端用户，同时关注商户收益与用户体验，如果你愿意，可以选择成为真正的全栈工程师；
我们始终坚持用行动关心你的成长，包括技术实力、业务视野、团队影响力一样不能少；
团队主打工程师文化，技术人员是团队的核心。"
30628-广告数据挖掘与算法工程师,上海,"负责展示广告售卖与投放算法的设计和维护工作；
构建支持展示广告售卖与投放算法的系统架构；
优化展示广告售卖与投放算法，提升变现能力。","全日制计算机本科及以上学历，计算机相关专业，3年以上相关工作经验，具备硕士、博士学历或ACM获奖经历优先；
扎实的数据结构和算法基础，精通C/C++、Java、Python等至少一门开发语言；
熟悉linux下的开发环境，极佳的算法与工程实现能力；
有数据挖掘、机器学习、深度学习等相关经验，具有强化学习开发经验者优先；
有广告系统、推荐系统算法开发经验者优先；
有进取心，责任心强，有良好的沟通能力和团队合作能力；
自我驱动意识强，能够主动快速学习新的算法与工程技术。"
30628-广告数据挖掘与算法工程师,上海,"负责展示广告售卖与投放算法的设计和维护工作；
构建支持展示广告售卖与投放算法的系统架构；
优化展示广告售卖与投放算法，提升变现能力。","全日制计算机本科及以上学历，计算机相关专业，3年以上相关工作经验，具备硕士、博士学历或ACM获奖经历优先；
扎实的数据结构和算法基础，精通C/C++、Java、Python等至少一门开发语言；
熟悉linux下的开发环境，极佳的算法与工程实现能力；
有数据挖掘、机器学习、深度学习等相关经验，具有强化学习开发经验者优先；
有广告系统、推荐系统算法开发经验者优先；
有进取心，责任心强，有良好的沟通能力和团队合作能力；
自我驱动意识强，能够主动快速学习新的算法与工程技术。"
31677-智能翻译高级交互设计师,北京,"* 您将负责腾讯翻译君，腾讯英语君等教育相关项目的用户体验设计的工作；
* 参与用户场景挖掘和用户行为细分，跟进产品需求制定的整个过程，提出设计目标以及用户体验目标;
* 基于用户需求和产品理念，建立长效的体验机制并输出相应的交互设计方案;
* 提炼设计方法与设计准则，并在设计团队内推行，对语言教育类产品进行深入的思考并沉淀个人见解。","* 5年以上互联网产品设计经验并有成功案例，需提供能够展示面试者能力的作品集，有教育类产品相关经验者优先；
* 逻辑思维严谨清晰，善于分析用户行为和场景并沉淀出相应的设计方法;
* 具备敏锐的洞察力，富有好奇心并能够持续学习，对互联网行业充满热情且对产品趋势有前瞻性的理解;
* 熟练运用各类设计方法和工具，通过高质量的设计原型清晰的表达设计理念;
* 极为出色的沟通表达能力，能够有效的建立合作信任关系;
* 独立思考，具备一定的项目管理和抗压能力。"
